Country,Date,New_cases,Total_Cases,Total_Percent
Portugal,23 Dec 2020,4602,383360,3.72
Portugal,24 Dec 2020,4378,387738,3.77
Portugal,25 Dec 2020,4146,391884,3.81
Portugal,25 Dec 2020,4146,391884,3.81
Portugal,26 Dec 2020,1214,393098,3.82
Portugal,27 Dec 2020,1577,394675,3.83
Portugal,27 Dec 2020,1577,394675,3.83
Portugal,27 Dec 2020,1577,394675,3.83
Portugal,28 Dec 2020,2093,396768,3.85
Portugal,28 Dec 2020,2093,396768,3.85
Portugal,29 Dec 2020,3336,400104,3.89
Portugal,30 Dec 2020,6049,406153,3.94
Portugal,30 Dec 2020,6049,406153,3.94
Portugal,31 Dec 2020,7627,413780,4.02
Portugal,31 Dec 2020,7627,413780,4.02
Portugal,31 Dec 2020,7627,413780,4.02
Portugal,1 Jan 2021,6951,420731,4.09
Portugal,2 Jan 2021,3241,423972,4.12
Portugal,2 Jan 2021,3241,423972,4.12
Portugal,3 Jan 2021,3384,427356,4.15
Portugal,3 Jan 2021,3384,427356,4.15
Portugal,3 Jan 2021,3384,427356,4.15
Portugal,4 Jan 2021,4369,431725,4.19
Portugal,5 Jan 2021,4956,436681,4.24
Portugal,5 Jan 2021,4956,436681,4.24
Portugal,6 Jan 2021,10027,446708,4.34
Portugal,7 Jan 2021,9927,456635,4.44
Portugal,7 Jan 2021,9927,456635,4.44
Portugal,7 Jan 2021,9927,456635,4.44
Portugal,8 Jan 2021,10176,466811,4.53
Portugal,8 Jan 2021,10176,466811,4.53
Portugal,9 Jan 2021,9478,476289,4.63
Portugal,10 Jan 2021,7502,483791,4.7
Portugal,10 Jan 2021,7502,483791,4.7
Portugal,10 Jan 2021,7502,483791,4.7
Portugal,11 Jan 2021,5604,489395,4.75
Portugal,11 Jan 2021,5604,489395,4.75
Portugal,12 Jan 2021,7259,496654,4.82
Portugal,13 Jan 2021,10556,507210,4.93
Portugal,13 Jan 2021,10556,507210,4.93
Portugal,14 Jan 2021,10698,517908,5.03
Portugal,14 Jan 2021,10698,517908,5.03
Portugal,14 Jan 2021,10698,517908,5.03
Portugal,15 Jan 2021,10663,528571,5.13
Portugal,16 Jan 2021,10947,539518,5.24
Portugal,16 Jan 2021,10947,539518,5.24
Portugal,17 Jan 2021,10385,549903,5.34
Portugal,17 Jan 2021,10385,549903,5.34
Portugal,17 Jan 2021,10385,549903,5.34
Portugal,18 Jan 2021,6702,556605,5.41
Portugal,19 Jan 2021,10455,567060,5.51
Portugal,19 Jan 2021,10455,567060,5.51
Portugal,20 Jan 2021,14647,581707,5.65
Portugal,21 Jan 2021,13544,595251,5.78
Portugal,21 Jan 2021,13544,595251,5.78
Portugal,21 Jan 2021,13544,595251,5.78
Portugal,22 Jan 2021,13987,609238,5.92
Portugal,22 Jan 2021,13987,609238,5.92
Portugal,23 Jan 2021,15333,624571,6.07
Portugal,24 Jan 2021,11721,636292,6.18
Portugal,24 Jan 2021,11721,636292,6.18
Portugal,25 Jan 2021,6923,643215,6.25
Portugal,25 Jan 2021,6923,643215,6.25
Portugal,25 Jan 2021,6923,643215,6.25
Portugal,26 Jan 2021,10765,653980,6.35
Portugal,27 Jan 2021,15073,669053,6.5
Portugal,27 Jan 2021,15073,669053,6.5
Portugal,28 Jan 2021,16432,685485,6.66
Portugal,28 Jan 2021,16432,685485,6.66
Portugal,28 Jan 2021,16432,685485,6.66
Portugal,29 Jan 2021,13200,698685,6.79
Portugal,30 Jan 2021,12435,711120,6.91
Portugal,30 Jan 2021,12435,711120,6.91
Portugal,31 Jan 2021,9498,720618,7.0
Portugal,1 Feb 2021,5805,726423,7.06
Portugal,1 Feb 2021,5805,726423,7.06
Portugal,1 Feb 2021,5805,726423,7.06
Portugal,2 Feb 2021,5540,731963,7.11
Portugal,2 Feb 2021,5540,731963,7.11
Portugal,3 Feb 2021,9083,741046,7.2
Portugal,4 Feb 2021,7914,748960,7.27
Portugal,4 Feb 2021,7914,748960,7.27
Portugal,4 Feb 2021,7914,748960,7.27
Portugal,5 Feb 2021,6916,755876,7.34
Portugal,5 Feb 2021,6916,755876,7.34
Portugal,6 Feb 2021,6132,762008,7.4
Portugal,7 Feb 2021,3508,765516,7.44
Portugal,7 Feb 2021,3508,765516,7.44
Portugal,8 Feb 2021,2505,768021,7.46
Portugal,8 Feb 2021,2505,768021,7.46
Portugal,8 Feb 2021,2505,768021,7.46
Portugal,9 Feb 2021,2583,770604,7.48
Portugal,10 Feb 2021,4387,774991,7.53
Portugal,10 Feb 2021,4387,774991,7.53
Portugal,11 Feb 2021,3480,778471,7.56
Portugal,12 Feb 2021,2854,781325,7.59
Portugal,12 Feb 2021,2854,781325,7.59
Portugal,12 Feb 2021,2854,781325,7.59
Portugal,13 Feb 2021,2856,784181,7.62
Portugal,13 Feb 2021,2856,784181,7.62
Portugal,14 Feb 2021,1677,785858,7.63
Portugal,15 Feb 2021,1303,787161,7.65
Portugal,15 Feb 2021,1303,787161,7.65
Portugal,15 Feb 2021,1303,787161,7.65
Portugal,16 Feb 2021,1502,788663,7.66
Portugal,16 Feb 2021,1502,788663,7.66
Portugal,17 Feb 2021,2324,790987,7.68
Portugal,18 Feb 2021,1944,792931,7.7
Portugal,18 Feb 2021,1944,792931,7.7
Portugal,19 Feb 2021,1940,794871,7.72
Portugal,19 Feb 2021,1940,794871,7.72
Portugal,19 Feb 2021,1940,794871,7.72
Portugal,20 Feb 2021,1570,796441,7.74
Portugal,21 Feb 2021,1186,797627,7.75
Portugal,21 Feb 2021,1186,797627,7.75
Portugal,22 Feb 2021,549,798176,7.75
Portugal,22 Feb 2021,549,798176,7.75
Portugal,22 Feb 2021,549,798176,7.75
Portugal,23 Feb 2021,1032,799208,7.76
Portugal,24 Feb 2021,1480,800688,7.78
Portugal,24 Feb 2021,1480,800688,7.78
Portugal,25 Feb 2021,1160,801848,7.79
Portugal,26 Feb 2021,1027,802875,7.8
Portugal,26 Feb 2021,1027,802875,7.8
Portugal,26 Feb 2021,1027,802875,7.8
Portugal,27 Feb 2021,1071,803946,7.81
Portugal,27 Feb 2021,1071,803946,7.81
Portugal,28 Feb 2021,718,804664,7.82
Portugal,1 Mar 2021,394,805058,7.82
Portugal,1 Mar 2021,394,805058,7.82
Portugal,2 Mar 2021,691,805749,7.83
Portugal,2 Mar 2021,691,805749,7.83
Portugal,2 Mar 2021,691,805749,7.83
Portugal,3 Mar 2021,979,806728,7.84
Portugal,4 Mar 2021,830,807558,7.84
Portugal,4 Mar 2021,830,807558,7.84
Portugal,5 Mar 2021,949,808507,7.85
Portugal,5 Mar 2021,949,808507,7.85
Portugal,5 Mar 2021,949,808507,7.85
Portugal,6 Mar 2021,1007,809514,7.86
Portugal,7 Mar 2021,682,810196,7.87
Portugal,7 Mar 2021,682,810196,7.87
Portugal,8 Mar 2021,365,810561,7.87
Portugal,9 Mar 2021,847,811408,7.88
Portugal,9 Mar 2021,847,811408,7.88
Portugal,9 Mar 2021,847,811408,7.88
Portugal,10 Mar 2021,642,812050,7.89
Portugal,10 Mar 2021,642,812050,7.89
Portugal,11 Mar 2021,627,812677,7.89
Portugal,12 Mar 2021,577,813254,7.9
Portugal,12 Mar 2021,577,813254,7.9
Portugal,12 Mar 2021,577,813254,7.9
Portugal,13 Mar 2021,564,813818,7.9
Portugal,13 Mar 2021,564,813818,7.9
Portugal,14 Mar 2021,541,814359,7.91
Portugal,15 Mar 2021,256,814615,7.91
Portugal,15 Mar 2021,256,814615,7.91
Portugal,16 Mar 2021,384,814999,7.92
Portugal,16 Mar 2021,384,814999,7.92
Portugal,16 Mar 2021,384,814999,7.92
Portugal,17 Mar 2021,673,815672,7.92
Portugal,18 Mar 2021,485,816157,7.93
Portugal,18 Mar 2021,485,816157,7.93
Portugal,19 Mar 2021,568,816725,7.93
Portugal,19 Mar 2021,568,816725,7.93
Portugal,19 Mar 2021,568,816725,7.93
Portugal,20 Mar 2021,457,817182,7.94
Portugal,21 Mar 2021,450,817632,7.94
Portugal,21 Mar 2021,450,817632,7.94
Portugal,22 Mar 2021,248,817880,7.94
Portugal,23 Mar 2021,434,818314,7.95
Portugal,23 Mar 2021,434,818314,7.95
Portugal,23 Mar 2021,434,818314,7.95
Portugal,24 Mar 2021,575,818889,7.95
Portugal,24 Mar 2021,575,818889,7.95
Portugal,25 Mar 2021,423,819312,7.96
Portugal,26 Mar 2021,488,819800,7.96
Portugal,26 Mar 2021,488,819800,7.96
Portugal,27 Mar 2021,344,820144,7.97
Portugal,27 Mar 2021,344,820144,7.97
Portugal,27 Mar 2021,344,820144,7.97
Portugal,28 Mar 2021,365,820509,7.97
Portugal,29 Mar 2021,309,820818,7.97
Portugal,29 Mar 2021,309,820818,7.97
Portugal,30 Mar 2021,388,821206,7.98
Portugal,30 Mar 2021,388,821206,7.98
Portugal,30 Mar 2021,388,821206,7.98
Portugal,31 Mar 2021,618,821824,7.98
Portugal,1 Apr 2021,592,822416,7.99
Portugal,1 Apr 2021,592,822416,7.99
Portugal,2 Apr 2021,548,822964,7.99
Portugal,3 Apr 2021,280,823244,8.0
Portugal,3 Apr 2021,280,823244,8.0
Portugal,3 Apr 2021,280,823244,8.0
Portugal,4 Apr 2021,193,823437,8.0
Portugal,4 Apr 2021,193,823437,8.0
Portugal,5 Apr 2021,159,823596,8.0
Portugal,6 Apr 2021,874,824470,8.01
Portugal,6 Apr 2021,874,824470,8.01
Portugal,6 Apr 2021,874,824470,8.01
Portugal,7 Apr 2021,663,825133,8.01
Portugal,7 Apr 2021,663,825133,8.01
Portugal,8 Apr 2021,602,825735,8.02
Portugal,9 Apr 2021,694,826429,8.03
Portugal,9 Apr 2021,694,826429,8.03
Romania,14 Mar 2020,34,34,0.0
Romania,15 Mar 2020,8,42,0.0
Romania,15 Mar 2020,8,42,0.0
Romania,16 Mar 2020,27,69,0.0
Romania,16 Mar 2020,27,69,0.0
Romania,16 Mar 2020,27,69,0.0
Romania,17 Mar 2020,26,95,0.0
Romania,18 Mar 2020,76,171,0.0
Romania,18 Mar 2020,76,171,0.0
Romania,19 Mar 2020,17,188,0.0
Romania,19 Mar 2020,17,188,0.0
Romania,19 Mar 2020,17,188,0.0
Romania,20 Mar 2020,31,219,0.0
Romania,21 Mar 2020,59,278,0.0
Romania,21 Mar 2020,59,278,0.0
Romania,22 Mar 2020,66,344,0.0
Romania,23 Mar 2020,143,487,0.0
Romania,23 Mar 2020,143,487,0.0
Romania,23 Mar 2020,143,487,0.0
Romania,24 Mar 2020,218,705,0.0
Romania,24 Mar 2020,218,705,0.0
Romania,25 Mar 2020,112,817,0.0
Romania,26 Mar 2020,123,940,0.0
Romania,26 Mar 2020,123,940,0.0
Romania,26 Mar 2020,123,940,0.0
Romania,27 Mar 2020,263,1203,0.01
Romania,27 Mar 2020,263,1203,0.01
Romania,28 Mar 2020,160,1363,0.01
Romania,29 Mar 2020,363,1726,0.01
Romania,29 Mar 2020,363,1726,0.01
Romania,30 Mar 2020,294,2020,0.01
Romania,30 Mar 2020,294,2020,0.01
Romania,30 Mar 2020,294,2020,0.01
Romania,31 Mar 2020,136,2156,0.01
Romania,1 Apr 2020,215,2371,0.01
Romania,1 Apr 2020,215,2371,0.01
Romania,2 Apr 2020,278,2649,0.01
Romania,3 Apr 2020,445,3094,0.02
Romania,3 Apr 2020,445,3094,0.02
Romania,3 Apr 2020,445,3094,0.02
Romania,4 Apr 2020,430,3524,0.02
Romania,4 Apr 2020,430,3524,0.02
Romania,5 Apr 2020,251,3775,0.02
Romania,6 Apr 2020,193,3968,0.02
Romania,6 Apr 2020,193,3968,0.02
Romania,6 Apr 2020,193,3968,0.02
Romania,7 Apr 2020,360,4328,0.02
Romania,7 Apr 2020,360,4328,0.02
Romania,8 Apr 2020,344,4672,0.02
Romania,9 Apr 2020,441,5113,0.03
Romania,9 Apr 2020,441,5113,0.03
Romania,10 Apr 2020,265,5378,0.03
Romania,10 Apr 2020,265,5378,0.03
Romania,10 Apr 2020,265,5378,0.03
Romania,11 Apr 2020,523,5901,0.03
Romania,12 Apr 2020,310,6211,0.03
Romania,12 Apr 2020,310,6211,0.03
Romania,13 Apr 2020,333,6544,0.03
Romania,13 Apr 2020,333,6544,0.03
Romania,13 Apr 2020,333,6544,0.03
Romania,14 Apr 2020,246,6790,0.04
Romania,15 Apr 2020,337,7127,0.04
Romania,15 Apr 2020,337,7127,0.04
Romania,16 Apr 2020,491,7618,0.04
Romania,17 Apr 2020,360,7978,0.04
Romania,17 Apr 2020,360,7978,0.04
Romania,17 Apr 2020,360,7978,0.04
Romania,18 Apr 2020,351,8329,0.04
Romania,18 Apr 2020,351,8329,0.04
Romania,19 Apr 2020,328,8657,0.04
Romania,20 Apr 2020,190,8847,0.05
Romania,20 Apr 2020,190,8847,0.05
Romania,20 Apr 2020,190,8847,0.05
Romania,21 Apr 2020,306,9153,0.05
Romania,21 Apr 2020,306,9153,0.05
Romania,22 Apr 2020,468,9621,0.05
Romania,23 Apr 2020,386,10007,0.05
Romania,23 Apr 2020,386,10007,0.05
Romania,24 Apr 2020,321,10328,0.05
Romania,24 Apr 2020,321,10328,0.05
Romania,24 Apr 2020,321,10328,0.05
Romania,25 Apr 2020,218,10546,0.05
Romania,26 Apr 2020,401,10947,0.06
Romania,26 Apr 2020,401,10947,0.06
Romania,27 Apr 2020,303,11250,0.06
Romania,27 Apr 2020,303,11250,0.06
Romania,27 Apr 2020,303,11250,0.06
Romania,28 Apr 2020,277,11527,0.06
Romania,29 Apr 2020,362,11889,0.06
Romania,29 Apr 2020,362,11889,0.06
Romania,30 Apr 2020,262,12151,0.06
Romania,1 May 2020,327,12478,0.06
Romania,1 May 2020,327,12478,0.06
Romania,1 May 2020,327,12478,0.06
Romania,2 May 2020,165,12643,0.07
Romania,2 May 2020,165,12643,0.07
Romania,3 May 2020,431,13074,0.07
Romania,4 May 2020,349,13423,0.07
Romania,4 May 2020,349,13423,0.07
Romania,4 May 2020,349,13423,0.07
Romania,5 May 2020,325,13748,0.07
Romania,5 May 2020,325,13748,0.07
Romania,6 May 2020,270,14018,0.07
Romania,7 May 2020,392,14410,0.07
Romania,7 May 2020,392,14410,0.07
Romania,8 May 2020,312,14722,0.08
Romania,8 May 2020,312,14722,0.08
Romania,8 May 2020,312,14722,0.08
Romania,9 May 2020,320,15042,0.08
Romania,10 May 2020,231,15273,0.08
Romania,10 May 2020,231,15273,0.08
Romania,11 May 2020,226,15499,0.08
Romania,12 May 2020,190,15689,0.08
Romania,12 May 2020,190,15689,0.08
Romania,12 May 2020,190,15689,0.08
Romania,13 May 2020,224,15913,0.08
Romania,13 May 2020,224,15913,0.08
Romania,14 May 2020,245,16158,0.08
Romania,15 May 2020,190,16348,0.08
Romania,15 May 2020,190,16348,0.08
Romania,15 May 2020,190,16348,0.08
Romania,16 May 2020,267,16615,0.09
Romania,16 May 2020,267,16615,0.09
Romania,17 May 2020,167,16782,0.09
Romania,18 May 2020,165,16947,0.09
Romania,18 May 2020,165,16947,0.09
Romania,19 May 2020,155,17102,0.09
Romania,19 May 2020,155,17102,0.09
Romania,19 May 2020,155,17102,0.09
Romania,20 May 2020,196,17298,0.09
Romania,21 May 2020,198,17496,0.09
Romania,21 May 2020,198,17496,0.09
Romania,22 May 2020,127,17623,0.09
Romania,22 May 2020,127,17623,0.09
Romania,22 May 2020,127,17623,0.09
Romania,23 May 2020,145,17768,0.09
Romania,24 May 2020,213,17981,0.09
Romania,24 May 2020,213,17981,0.09
Romania,25 May 2020,213,18194,0.09
Romania,26 May 2020,146,18340,0.09
Romania,26 May 2020,146,18340,0.09
Romania,26 May 2020,146,18340,0.09
Romania,27 May 2020,165,18505,0.1
Romania,27 May 2020,165,18505,0.1
Romania,28 May 2020,197,18702,0.1
Romania,29 May 2020,191,18893,0.1
Romania,29 May 2020,191,18893,0.1
Romania,29 May 2020,191,18893,0.1
Romania,30 May 2020,151,19044,0.1
Romania,30 May 2020,151,19044,0.1
Romania,31 May 2020,124,19168,0.1
Romania,1 Jun 2020,141,19309,0.1
Romania,1 Jun 2020,141,19309,0.1
Romania,2 Jun 2020,119,19428,0.1
Romania,2 Jun 2020,119,19428,0.1
Romania,2 Jun 2020,119,19428,0.1
Romania,3 Jun 2020,152,19580,0.1
Romania,4 Jun 2020,238,19818,0.1
Romania,4 Jun 2020,238,19818,0.1
Romania,5 Jun 2020,196,20014,0.1
Romania,5 Jun 2020,196,20014,0.1
Romania,5 Jun 2020,196,20014,0.1
Romania,6 Jun 2020,187,20201,0.1
Romania,7 Jun 2020,189,20390,0.11
Romania,7 Jun 2020,189,20390,0.11
Romania,8 Jun 2020,125,20515,0.11
Romania,9 Jun 2020,145,20660,0.11
Romania,9 Jun 2020,145,20660,0.11
Romania,9 Jun 2020,145,20660,0.11
Romania,10 Jun 2020,196,20856,0.11
Romania,10 Jun 2020,196,20856,0.11
Romania,11 Jun 2020,237,21093,0.11
Romania,12 Jun 2020,222,21315,0.11
Romania,12 Jun 2020,222,21315,0.11
Romania,12 Jun 2020,222,21315,0.11
Romania,13 Jun 2020,275,21590,0.11
Romania,13 Jun 2020,275,21590,0.11
Romania,14 Jun 2020,320,21910,0.11
Romania,15 Jun 2020,166,22076,0.11
Romania,15 Jun 2020,166,22076,0.11
Romania,16 Jun 2020,250,22326,0.12
Romania,16 Jun 2020,250,22326,0.12
Romania,16 Jun 2020,250,22326,0.12
Romania,17 Jun 2020,345,22671,0.12
Romania,18 Jun 2020,320,22991,0.12
Romania,18 Jun 2020,320,22991,0.12
Romania,19 Jun 2020,320,23311,0.12
Romania,20 Jun 2020,330,23641,0.12
Romania,20 Jun 2020,330,23641,0.12
Romania,20 Jun 2020,330,23641,0.12
Romania,21 Jun 2020,315,23956,0.12
Romania,21 Jun 2020,315,23956,0.12
Romania,22 Jun 2020,246,24202,0.13
Romania,23 Jun 2020,214,24416,0.13
Romania,23 Jun 2020,214,24416,0.13
Romania,23 Jun 2020,214,24416,0.13
Romania,24 Jun 2020,321,24737,0.13
Romania,24 Jun 2020,321,24737,0.13
Romania,25 Jun 2020,460,25197,0.13
Romania,26 Jun 2020,411,25608,0.13
Romania,26 Jun 2020,411,25608,0.13
Romania,27 Jun 2020,325,25933,0.13
Romania,27 Jun 2020,325,25933,0.13
Romania,27 Jun 2020,325,25933,0.13
Romania,28 Jun 2020,291,26224,0.14
Romania,29 Jun 2020,269,26493,0.14
Romania,29 Jun 2020,269,26493,0.14
Romania,30 Jun 2020,388,26881,0.14
Romania,30 Jun 2020,388,26881,0.14
Romania,30 Jun 2020,388,26881,0.14
Romania,1 Jul 2020,326,27207,0.14
Romania,2 Jul 2020,450,27657,0.14
Romania,2 Jul 2020,450,27657,0.14
Romania,3 Jul 2020,420,28077,0.15
Romania,4 Jul 2020,416,28493,0.15
Romania,4 Jul 2020,416,28493,0.15
Romania,4 Jul 2020,416,28493,0.15
Romania,5 Jul 2020,391,28884,0.15
Romania,5 Jul 2020,391,28884,0.15
Romania,6 Jul 2020,250,29134,0.15
Romania,7 Jul 2020,397,29531,0.15
Romania,7 Jul 2020,397,29531,0.15
Romania,7 Jul 2020,397,29531,0.15
Romania,8 Jul 2020,555,30086,0.16
Romania,8 Jul 2020,555,30086,0.16
Romania,9 Jul 2020,614,30700,0.16
Romania,10 Jul 2020,592,31292,0.16
Romania,10 Jul 2020,592,31292,0.16
Romania,11 Jul 2020,698,31990,0.17
Romania,11 Jul 2020,698,31990,0.17
Romania,11 Jul 2020,698,31990,0.17
Romania,12 Jul 2020,456,32446,0.17
Romania,13 Jul 2020,413,32859,0.17
Romania,13 Jul 2020,413,32859,0.17
Romania,14 Jul 2020,637,33496,0.17
Romania,14 Jul 2020,637,33496,0.17
Romania,14 Jul 2020,637,33496,0.17
Romania,15 Jul 2020,641,34137,0.18
Romania,16 Jul 2020,777,34914,0.18
Romania,16 Jul 2020,777,34914,0.18
Romania,17 Jul 2020,799,35713,0.18
Romania,18 Jul 2020,889,36602,0.19
Romania,18 Jul 2020,889,36602,0.19
Romania,18 Jul 2020,889,36602,0.19
Romania,19 Jul 2020,767,37369,0.19
Romania,19 Jul 2020,767,37369,0.19
Romania,20 Jul 2020,681,38050,0.2
Romania,21 Jul 2020,994,39044,0.2
Romania,21 Jul 2020,994,39044,0.2
Romania,22 Jul 2020,1030,40074,0.21
Romania,22 Jul 2020,1030,40074,0.21
Romania,22 Jul 2020,1030,40074,0.21
Romania,23 Jul 2020,1112,41186,0.21
Romania,24 Jul 2020,1119,42305,0.22
Romania,24 Jul 2020,1119,42305,0.22
Romania,25 Jul 2020,1284,43589,0.23
Romania,25 Jul 2020,1284,43589,0.23
Romania,25 Jul 2020,1284,43589,0.23
Romania,26 Jul 2020,1120,44709,0.23
Romania,27 Jul 2020,1104,45813,0.24
Romania,27 Jul 2020,1104,45813,0.24
Romania,28 Jul 2020,1151,46964,0.24
Romania,29 Jul 2020,1182,48146,0.25
Romania,29 Jul 2020,1182,48146,0.25
Romania,29 Jul 2020,1182,48146,0.25
Romania,30 Jul 2020,1356,49502,0.26
Romania,30 Jul 2020,1356,49502,0.26
Romania,31 Jul 2020,1295,50797,0.26
Romania,1 Aug 2020,1225,52022,0.27
Romania,1 Aug 2020,1225,52022,0.27
Romania,1 Aug 2020,1225,52022,0.27
Romania,2 Aug 2020,1075,53097,0.27
Romania,2 Aug 2020,1075,53097,0.27
Romania,3 Aug 2020,823,53920,0.28
Romania,4 Aug 2020,1232,55152,0.29
Romania,4 Aug 2020,1232,55152,0.29
Romania,5 Aug 2020,1309,56461,0.29
Romania,5 Aug 2020,1309,56461,0.29
Romania,5 Aug 2020,1309,56461,0.29
Romania,6 Aug 2020,1345,57806,0.3
Romania,7 Aug 2020,1378,59184,0.31
Romania,7 Aug 2020,1378,59184,0.31
Romania,8 Aug 2020,1350,60534,0.31
Romania,8 Aug 2020,1350,60534,0.31
Romania,8 Aug 2020,1350,60534,0.31
Romania,9 Aug 2020,1145,61679,0.32
Romania,10 Aug 2020,779,62458,0.32
Romania,10 Aug 2020,779,62458,0.32
Romania,11 Aug 2020,1215,63673,0.33
Romania,12 Aug 2020,1415,65088,0.34
Romania,12 Aug 2020,1415,65088,0.34
Romania,12 Aug 2020,1415,65088,0.34
Romania,13 Aug 2020,1454,66542,0.34
Romania,13 Aug 2020,1454,66542,0.34
Romania,14 Aug 2020,1415,67957,0.35
Romania,15 Aug 2020,1328,69285,0.36
Romania,15 Aug 2020,1328,69285,0.36
Romania,15 Aug 2020,1328,69285,0.36
Romania,16 Aug 2020,1087,70372,0.36
Romania,16 Aug 2020,1087,70372,0.36
Romania,17 Aug 2020,733,71105,0.37
Romania,18 Aug 2020,1014,72119,0.37
Romania,18 Aug 2020,1014,72119,0.37
Romania,19 Aug 2020,1409,73528,0.38
Romania,19 Aug 2020,1409,73528,0.38
Romania,19 Aug 2020,1409,73528,0.38
Romania,20 Aug 2020,1346,74874,0.39
Romania,21 Aug 2020,1392,76266,0.39
Romania,21 Aug 2020,1392,76266,0.39
Romania,22 Aug 2020,1189,77455,0.4
Romania,22 Aug 2020,1189,77455,0.4
Romania,22 Aug 2020,1189,77455,0.4
Romania,23 Aug 2020,961,78416,0.41
Romania,24 Aug 2020,825,79241,0.41
Romania,24 Aug 2020,825,79241,0.41
Romania,25 Aug 2020,1060,80301,0.42
Romania,26 Aug 2020,1256,81557,0.42
Romania,26 Aug 2020,1256,81557,0.42
Romania,26 Aug 2020,1256,81557,0.42
Romania,27 Aug 2020,1504,83061,0.43
Romania,27 Aug 2020,1504,83061,0.43
Romania,28 Aug 2020,1318,84379,0.44
Romania,29 Aug 2020,1365,85744,0.44
Romania,29 Aug 2020,1365,85744,0.44
Romania,30 Aug 2020,952,86696,0.45
Romania,30 Aug 2020,952,86696,0.45
Romania,30 Aug 2020,952,86696,0.45
Romania,31 Aug 2020,755,87451,0.45
Romania,1 Sept 2020,1053,88504,0.46
Romania,1 Sept 2020,1053,88504,0.46
Romania,2 Sept 2020,1298,89802,0.46
Romania,2 Sept 2020,1298,89802,0.46
Romania,2 Sept 2020,1298,89802,0.46
Romania,3 Sept 2020,1365,91167,0.47
Romania,4 Sept 2020,1339,92506,0.48
Romania,4 Sept 2020,1339,92506,0.48
Romania,5 Sept 2020,1269,93775,0.49
Romania,6 Sept 2020,1150,94925,0.49
Romania,6 Sept 2020,1150,94925,0.49
Romania,6 Sept 2020,1150,94925,0.49
Romania,7 Sept 2020,883,95808,0.5
Romania,7 Sept 2020,883,95808,0.5
Romania,8 Sept 2020,1136,96944,0.5
Romania,9 Sept 2020,1271,98215,0.51
Romania,9 Sept 2020,1271,98215,0.51
Romania,9 Sept 2020,1271,98215,0.51
Romania,10 Sept 2020,1380,99595,0.52
Romania,10 Sept 2020,1380,99595,0.52
Romania,11 Sept 2020,1391,100986,0.52
Romania,12 Sept 2020,1311,102297,0.53
Romania,12 Sept 2020,1311,102297,0.53
Romania,13 Sept 2020,1109,103406,0.53
Romania,13 Sept 2020,1109,103406,0.53
Romania,13 Sept 2020,1109,103406,0.53
Romania,14 Sept 2020,692,104098,0.54
Romania,15 Sept 2020,1111,105209,0.54
Romania,15 Sept 2020,1111,105209,0.54
Romania,16 Sept 2020,1713,106922,0.55
Romania,16 Sept 2020,1713,106922,0.55
Romania,16 Sept 2020,1713,106922,0.55
Romania,17 Sept 2020,1679,108601,0.56
Romania,18 Sept 2020,1527,110128,0.57
Romania,18 Sept 2020,1527,110128,0.57
Romania,19 Sept 2020,1333,111461,0.58
Romania,20 Sept 2020,1231,112692,0.58
Romania,20 Sept 2020,1231,112692,0.58
Romania,20 Sept 2020,1231,112692,0.58
Romania,21 Sept 2020,808,113500,0.59
Romania,21 Sept 2020,808,113500,0.59
Romania,22 Sept 2020,1059,114559,0.59
Romania,23 Sept 2020,1767,116326,0.6
Romania,23 Sept 2020,1767,116326,0.6
Romania,23 Sept 2020,1767,116326,0.6
Romania,24 Sept 2020,1639,117965,0.61
Romania,24 Sept 2020,1639,117965,0.61
Romania,25 Sept 2020,1629,119594,0.62
Romania,26 Sept 2020,1552,121146,0.63
Romania,26 Sept 2020,1552,121146,0.63
Romania,27 Sept 2020,1438,122584,0.63
Romania,27 Sept 2020,1438,122584,0.63
Romania,27 Sept 2020,1438,122584,0.63
Romania,28 Sept 2020,1271,123855,0.64
Romania,29 Sept 2020,1470,125325,0.65
Romania,29 Sept 2020,1470,125325,0.65
Romania,30 Sept 2020,2158,127483,0.66
Romania,30 Sept 2020,2158,127483,0.66
Romania,30 Sept 2020,2158,127483,0.66
Romania,1 Oct 2020,2086,129569,0.67
Romania,2 Oct 2020,2343,131912,0.68
Romania,2 Oct 2020,2343,131912,0.68
Romania,3 Oct 2020,2064,133976,0.69
Romania,4 Oct 2020,1835,135811,0.7
Romania,4 Oct 2020,1835,135811,0.7
Romania,4 Oct 2020,1835,135811,0.7
Romania,5 Oct 2020,1591,137402,0.71
Romania,5 Oct 2020,1591,137402,0.71
Romania,6 Oct 2020,2121,139523,0.72
Romania,7 Oct 2020,2958,142481,0.74
Romania,7 Oct 2020,2958,142481,0.74
Romania,8 Oct 2020,3130,145611,0.75
Romania,8 Oct 2020,3130,145611,0.75
Romania,8 Oct 2020,3130,145611,0.75
Romania,9 Oct 2020,3186,148797,0.77
Romania,10 Oct 2020,3517,152314,0.79
Romania,10 Oct 2020,3517,152314,0.79
Romania,11 Oct 2020,2880,155194,0.8
Romania,11 Oct 2020,2880,155194,0.8
Romania,11 Oct 2020,2880,155194,0.8
Romania,12 Oct 2020,2069,157263,0.81
Romania,13 Oct 2020,3109,160372,0.83
Romania,13 Oct 2020,3109,160372,0.83
Romania,14 Oct 2020,4016,164388,0.85
Romania,15 Oct 2020,4013,168401,0.87
Romania,15 Oct 2020,4013,168401,0.87
Romania,15 Oct 2020,4013,168401,0.87
